0,48001068
0,49743651
5,378656685
7,453465549
3,443906766
4,465549329
5,491132885
0,528245954
0,532279789
13,591917210
12,567072678
0,561919109
0,563137751
16,584101477
1,591592021
9,572482853
13,589022235
0,609297793
0,612655124
2,594525254
1,618929358
1,625168602
0,621895716
3,625215257
0,645308857
