0,42984199
0,310097328
0,131925021
5,425268351
0,497945057
5,213841387
3,476073415
7,263429676
0,523759091
3,594371291
0,539328505
0,544057509
0,547102715
8,549559128
1,306388681
0,323674552
0,325043424
0,324423839
8,587097229
0,333285123
0,357521733
0,323802388
0,340900237
0,338404167
11,365689715
