0,52631162
0,56633739
0,190769765
0,302259200
0,84892055
1,151353314
0,496316780
0,496325178
0,556001323
0,551099694
0,565864767
13,564440374
10,357480210
1,295581396
9,608494851
1,384093453
1,394206503
1,612453106
10,629746907
0,336651785
11,446559598
0,476826902
0,467606838
0,475791149
17,350422629
