0,105330440
0,99948259
0,177945095
1,271971835
1,371951353
0,372654452
0,378010972
0,383958152
1,388382962
1,390730668
0,394793430
4,412552389
3,413865741
2,420468897
0,602003668
0,593139586
0,601147540
1,163326987
0,607374651
0,171972254
3,620233847
1,743418889
0,736603450
54,740055492
0,252014936
