0,90507047
0,259181690
0,539466606
2,540400650
0,764979338
1,500114539
0,553633089
0,618740404
0,987247646
0,745622429
0,750818921
1,952782279
49,780568348
0,981926118
37,733531184
0,1013579090
0,830653051
5,1016767061
0,1040217527
18,866573605
28,866164902
0,870310712
20,1057781931
11,813564533
0,1146247333
